cid	canonicalsmiles
16370325	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)Br
16381865	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CC#N
16389455	CC1=C(C(=CC=C1)NC(=O)CNC2=CC=C(C=C2)C#N)C
71669958	C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=CC(=CC=C2)N
71924899	CNC(=O)C1=CC(=CC=C1)NC2=CN(N=C2)C
71932223	C1=CC(=CC=C1C(=O)NCC(=O)O)NC(=O)C2=CC3=C(C=C2)NC=C3
72031200	C1=CC=C(C=C1)C=CC(=O)NC(=CC2=CC=CS2)C(=O)O
73901291	C1=CC=C2C=C(C=CC2=C1)CC(C(=O)O)NC(=O)C3=CC=CC=N3
72875107	CC1=NC=CN1C2=CC=C(C=C2)NC(=O)C3CCCN3C(=O)CC4=CSC=C4
73331006	CC1(CCCN1C(=O)C(C2CCCCC2)N)C(=O)NCC3=C(C=CC(=C3)Cl)CN
73912098	C1=CC=C2C=C(C=CC2=C1)CC(C(=O)O)NC(=O)C3=CC=CC=N3
73940448	COC(=O)C(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CO
73942909	COC(=O)C(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CO
62403714	CCN(CC(=O)NC)C(=O)CC1=CC=C(C=C1)C#N
61931215	COC1=CC=C(C=C1)OCC(C(=O)O)N
61934260	CCNC(CSC1=CC=CS1)C(=O)O
61934427	COC1=CC=C(C=C1)SCC(C(=O)O)N
61934467	CC(C)NC(CSC1=CC=CS1)C(=O)O
61934675	CNC(CSC1=CC=CS1)C(=O)OC
61938348	CC(COC1=CC2=C(C=C1)OCO2)(C(=O)O)N
62141840	CC1=CC=C(C=C1)NC(=O)CNCCN
62168723	CCCNC(=O)CNC(=O)C1=CC=C(C=C1)NC
62236697	COC1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2NN
62670953	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C(C)CN
62763914	C1=CC=C(C=C1)CNC(=O)CNCC2=CN=CN2
61867439	CNC(=O)CCNCC1=CC=C(C=C1)C2=CC=CC=C2
61924729	CCOC(=O)C(COC1=CC=C(C=C1)CO)NC
61985058	CN(CC(=O)C1=CC=CS1)C2=CC(=CC=C2)F
62050834	CN(CC1=CN=CC=C1)CC(=O)C2=CC=C(C=C2)I
62052112	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)O
62052287	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)I
62053070	CCCCN(CC(=O)C1=CC=C(C=C1)C)CC(=O)N
70186413	C1=CC=C(C=C1)COC(=O)CCNNC(=O)OCC2=CC=CC=C2
71309187	C1=CC=C(C=C1)COC(=O)CC(C(=O)O)N
71326146	COC1=CC=C(C=C1)CNCCC(=O)C2=CC=CC=C2
71350322	C1=CC=C(C=C1)COC(=O)NCC(=O)S
71376847	CCOC(=O)CC(C)N(C)C1=CC=C(C=C1)C
71569741	CN(CCO)C(=O)C1=CC(=NN1)C2=CC=C(C=C2)OC
71628032	CCCOC(=O)CNC(=O)C1=CC=CC(=C1)C
69589684	C1=CC=C(C=C1)COC(=O)C2=CC=C(C=C2)C(C(=O)O)N
69687594	COC(=O)CC(NC(=O)C1=CC2=C(N1)C=CC(=C2)Cl)O
69892906	COC(=O)C1=CC=C(C=C1)CC(C(=O)O)N
68814810	CCC(CNC(=O)C1=CN=CC=C1)CO
68980737	C#COC1=CC=C(C=C1)C(C(=O)O)N
69210756	C1=CC=C(C=C1)COC(=O)N(CC(=O)O)C2=CC=CC=C2Cl
70364391	C1=CC=C(C=C1)COC(=O)C(CO)NC2=CC=CC=C2O
70364392	C1=CC=C(C=C1)COC(=O)C(CNC2=CC=CC=C2O)O
70790755	CCCCOC(=O)C(C1=CC=C(C=C1)C)N
70831301	COC(=O)NC(CO)C1=CC=C(C=C1)F
70926670	C1=CC=C(C=C1)CCNCCC(=O)C2=CSC=C2
70927020	C1=CC=C(C=C1)CCCNCCC(=O)C2=CSC=C2
71043235	COC1=CC=C(C=C1)COC(=O)C(CCCCN)N
71072653	COC(=O)NC(CC1=CN=CC=C1)CO
71097759	COC1=CC=CC(=C1)C(=O)C(=CNC2=CC=CC=C2)N
71190589	C1=CC=C(C=C1)COC(=O)C(CC(=O)N)N
71253157	CC(C(=O)N(CC(=O)N)C1CCCC1)NC2=NC(=CN=C2)C3=CNC4=C3C=C(C=N4)Cl
63034987	CNC(CCSC1=CC=CS1)C(=O)O
63069139	CN(CC1=CC=CS1)CC(C2=CC=CC=C2)C(=O)O
63182386	CC1=C(C=C(C=C1)CNC(CO)C2=CC=CC=C2)C
63260367	C1=CC=C(C=C1)CC(CO)NC(=O)C2=CN=CC=C2
63327710	CC1=C(C=NC=C1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
64583656	CC1=CC=C(C=C1)CNCC(C(=O)O)NC(=O)C
63589413	CN(C)C(=O)CNC(=O)CC1=CC=C(C=C1)CN
63589426	CCN(CC)C(=O)CN(C)C(=O)CC1=CC=C(C=C1)CN
63589946	CNC(=O)CN(C)C(=O)CC1=CC=C(C=C1)CN
63590310	CN(C)C(=O)C1CCCN1C(=O)CC2=CC=C(C=C2)CN
63634032	CC1CN(CCN1C)C(=O)CNC(=O)C2=CC=C(C=C2)N
63643907	CC1=CC=C(C=C1)NC(=O)CN(C)C2CCCNC2
63949939	COC(=O)CCOC(=O)C1=CC=C(C=C1)N
64144432	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=COC=C2
64147024	C1=CC=C(C=C1)COC(=O)NC(C2=CN=CC=C2)C(=O)O
64519030	CN(CC1=NC=NN1)C(=O)CNC(=O)C2=CC=C(C=C2)N
64523459	C1CC1NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=NN3)N
64525454	COC(=O)C(C1=CC=CC=C1)NC(=O)C2=CC(=NN2)N
64526094	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NN2)N
64567667	COC(=O)C(CNC1=CC=CC=C1)C2=CC=CC=C2
60510381	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(C)CC2=CSC3=CC=CC=C32
60521722	CCOC(=O)C(C)NC1=CC=C(C=C1)C
60572347	CCC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3CCCN3C(=O)CC4=CC=CS4
60619747	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC(=CC=C2)Br
60625411	CN(C)C(=O)COC(=O)C1=CC=C(C=C1)N
60638006	CCN(CC)C1=CC=C(C=C1)C(=O)NC(C)C(=O)OC
60638495	CCN(CC)CCNC(C)C(=O)NC1=CC=C(C=C1)C
60643339	CCOC(=O)CCNC(=O)C1=CC=CC(=C1)C
60649777	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)Cl
60649778	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)F
60649779	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)Br
60649830	CCN(CC1=CC=NC=C1)CC(=O)C2=CC=C(C=C2)C
60649887	CCN(CC1=CC=NC=C1)CC(=O)C2=C(C=C(C=C2)C)C
60650600	CN(CC1=CN=CC=C1)CC(=O)C2=CC=C(C=C2)Cl
60650624	CN(CC1=CN=CC=C1)CC(=O)C2=CC=C(C=C2)Br
60665393	COCCNC(=O)COC(=O)C1=CC(=CC=C1)N
60672027	CNC(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCC2
60680201	CN(CC1=CN=CC=C1)CC(=O)C2=CC=C(C=C2)O
60758037	C1=CC=C(C=C1)C2=CC=C(C=C2)C(CO)N
61001954	CC1=CC(=C(C=C1)C(C(=O)OC)NCC2=CC=CS2)C
60850682	C1=CC=C(C=C1)C2=NC=C(C=N2)NC(=O)CNC(=O)CN
60850702	CC1=C2C(=C(C=C1)NC(=O)CNC(=O)CN)C=CC=N2
60873915	CCOC1=CC=CC(=C1)CNC(=O)CNC(=O)CN
60914097	C1=CC=C(C=C1)CNC(=O)CNCCC2=CN=CC=C2
60928655	C=CCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2CC2
60947954	CN(CC1CC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
60991463	CCOC1=CC=C(C=C1)C(C(=O)O)NCC2=CC=CC=C2
60992472	CCOC(=O)C(C1=CN(N=C1)C)NC2=CC=C(C=C2)F
60994420	CCOC(=O)C(C1=CN(N=C1)C)NC2=CC=C(C=C2)Br
60994725	CCOC(=O)C(C1=CN(N=C1)C)NC2=CC=C(C=C2)Cl
60830262	C1=CC=C(C=C1)COC(=O)N(CCC(=O)O)C2=CC=CC=C2
60280410	CCN(CC)C1=C(C=C(C=C1)CNC(=O)CNC(=O)CC2CCCCC2)F
60282631	CC1=C(C=C(C=C1)NC(=O)C2CSCN2C(=O)CCC3=CC=CC=N3)C
60309700	C1CCC(CC1)CC(=O)NCC(=O)NC2=CC3=C(C=C2)NC(=O)C3
60398860	CCCCOC(=O)CNC(=O)C1=CC=CC(=C1)C
60487432	CCN(CC)C(=O)NC1=CC=C(C=C1)C(=O)NC2CCCC2
61101828	CCN(CC)C(=O)CCNC(=O)CCC1=CC=C(C=C1)N
61485810	CCCCNC(=O)CN(CC1=CC=C(C=C1)N)CC(=O)N
61498147	CCOC(=O)C(C)NCC1=CC=C(C=C1)C2=CC=CC=C2
61303710	COC1=CC=C(C=C1)COC(=O)C(CCSC)N
61347330	CC1=CC(=CC=C1)NC(C2=CC=CS2)C(=O)N
61179570	CN(C)C(=O)CCNC(=O)C(CC1=CC=C(C=C1)O)N
61186961	CCN(CC)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O
61189318	CCN(CC)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O
61224656	CC1CCN(C1)C(=O)CNC(=O)C2=CC=C(C=C2)N
61259052	C1=CC(=CC=C1C(=O)NCCO)NC(=O)C2=CNN=C2
61259426	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3CC3
61301927	COC1=CC=C(C=C1)COC(=O)CCNC2CC2
61302513	COC1=CC=C(C=C1)COC(=O)CNC2CCCC2
61302709	COC1=CC=C(C=C1)COC(=O)C(CCSC)N
61165518	CCNC(=O)CN(C)C(=O)C(CC1=CC=C(C=C1)O)N
61634514	CC1=C(C(=CC=C1)C(C(=O)O)NCC2=CC=CS2)C
66661532	C1CN(CCN1)C(=O)C2=CC=C(C=C2)NC(=O)N
66719409	COC(=O)C(CC1=CC=C(C=C1)C2=NC=NC=C2)N
66719411	COC(=O)C(CC1=CC=C(C=C1)C2=NC=NC=C2)N
66986252	CNCC(=O)C1=CC=C(C=C1)C#N
67029818	CC1=C(C=CC(=N1)N)CNC(=O)C(CC2=CC(=C(C=C2)Cl)Cl)NC(=O)C3CCCCN3
65624244	COCC1=CC=C(C=C1)CC(C(=O)O)N
65625903	CCOC(=O)C(C1=CC=C(C=C1)COC)NCCOC
65820129	CNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)Cl
65820342	CNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)Br
65821561	CNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)O
65822603	CNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)F
66177187	C1=CC=C(C=C1)C2=CC=C(C=C2)CNCC(CO)O
65312704	CCN(CC)C1=CC=C(C=C1)C(=O)NC(CO)CO
67825383	CCOC(=O)C(C1=CC=CC=C1)C(C2=CN=CC=C2)N
67874310	C1=CC=C(C=C1)COC(=O)C(COC(=O)N)N
64991604	COC1=CC=CC(=C1)C(=O)NCC(=O)C2=CC=CC=C2
64991609	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=CC=N2
65031465	CC(CNC(=O)C1=CC2=C(N1)C=CC(=C2)N)CO
66510543	C=CCOC1=CC=C(C=C1)C(C(=O)O)N
66510547	C1=CC(=CC2=C1C=CN2)C(C(=O)O)N
66513271	CCCCCCCCOC1=CC=C(C=C1)C(C(=O)O)N
66513361	CCCCCCCOC1=CC=C(C=C1)C(C(=O)O)N
66514643	C1=CC=C(C=C1)C2=CC=C(C=C2)C(CO)N
66514644	C1=CC=C(C=C1)C2=CC=C(C=C2)C(CO)N
66515506	COC1=CC=CC(=C1)C2=CC=C(C=C2)C(CO)N
66515507	COC1=CC=CC(=C1)C2=CC=C(C=C2)C(CO)N
67424578	COC(=O)CN(C1=CC=CC=C1)C2=CC(=CC=C2)F
67628340	COC(=O)C(C1=CC=C(C=C1)CCO)N
67633070	C1=CC=C(C=C1)COC(=O)C(CCCC2=NC=CN2)N
67336209	CCOC(=O)C1(CCC1)NC2=CC3=C(C=C2)NN=C3
65443592	CC(=O)NC(CSC1=CC=CS1)C(=O)OC
65444371	COC1=CC=C(C=C1)COCC(C(=O)O)N
66719797	COC(=O)C(CC1=CC=C(C=C1)OC2=CN=CC=C2)N
66953458	C1CN(CCN1)C(=O)CNC(=O)C2=CC=C(C=C2)NC3=CC=CC=C3
67030166	CN1CCCC1C(=O)NC(CC2=CSC3=CC=CC=C32)C(=O)NCC4=CN=C(C=C4)N
67079680	C1=CC(=CC(=C1)NC(C2=CC=CS2)C(=O)O)C(F)(F)F
65477165	CCCNC(=O)CNCC1=CC=C(C=C1)I
65479147	CCNC(=O)CN(C)CC1=CC=C(C=C1)I
65559880	C1CC1CCNC(=O)CNC(=O)C2=CC=C(C=C2)N
65625708	CCOC(=O)C(C1=CC=C(C=C1)COC)NCC=C
65817948	CCNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)Cl
65818331	CCNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)F
65819879	CCNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)O
65819885	CCNC(=O)C1CNCCN1C(=O)CC2=CC=C(C=C2)Br
65821375	CC1=CC=C(C=C1)CCC(=O)N2CCNCC2C(=O)NC
65939352	C1=CC=C(C=C1)CC(CO)NC(=O)C2=CN=CN2
66171699	CC(C(=O)OC)NC1=CC2=C(C=C1)NN=C2
66352371	CC1=CC=C(C=C1)NC(=O)CNC2=CSC=C2
66512361	COCCOC1=CC=C(C=C1)C(C(=O)O)N
66512790	COC1=CC=CC=C1C2=CC=C(C=C2)C(C(=O)O)N
66512791	COC1=CC=C(C=C1)C2=CC=C(C=C2)C(C(=O)O)N
67687703	COC1=CC=C(C=C1)NC(CC2=CN=CN2)C(=O)O
67687706	COC1=CC=C(C=C1)NC(CC2=CN=CN2)C(=O)O
67760009	C1=CC=C(C=C1)COC(=O)C(CCCSC2=CC=CC=C2)N
67821052	COC1=CC=C(C=C1)C(C(=O)O)NC2=CC=CC=C2
68128556	CCCCNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2=CC=CC=C2C
64991450	COC1=CC=CC(=C1)CC(=O)NCC(=O)C2=CC=CC=C2
64991554	C1=CC=C(C=C1)C(=O)CNC(=O)C2=COC=C2
64991756	CC1=CC=C(C=C1)CCC(=O)NCC(=O)C2=CC=CC=C2
65216266	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CSN=N2
70926806	C1=CC=C(C=C1)CCNCCC(=O)C2=CC=CN2
71042684	C1=CC=C(C=C1)COC(=O)CNC(=O)CNC(=O)C2=CN=C3C(=C2)C=CC=C3S
71126541	CC(=O)C(CNCC1=CN=CC=C1)C2=CC=C(C=C2)I
71217556	CC1=CC=C(C=C1)CNC(=O)NCC(=O)N2CCCC2C(=O)OC
71230516	COC1=CC=C(C=C1)CC(C(=O)OC2CC2)N
71429357	CCN(CC)C(=O)C(=CC1=CC=C(C=C1)C#N)NC(=O)C2=CC=CC=C2
71432802	C1=CC=C(C=C1)COC(=O)C(C2=CC(=CC=C2)O)N
71455274	C1=CC=C(C=C1)CCNC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3C(=O)O
68214227	CC(=O)C(CNCC1=CN=CC=C1)C2=CC=C(C=C2)Cl
68219781	CC(=O)COC(=O)C1=CC=C(C=C1)NC(=O)C=C
68573949	CC1=CC=C(C=C1)CNC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4
69915921	C1=CC=C(C=C1)CNCCC(=O)C2=CC=NC=C2
70081219	C1=CC=C(C=C1)COC=C(C(=O)O)N
70081220	C1=CC=C(C=C1)COC=C(C(=O)O)N
70683956	CC1=CC(=CC=C1)NC2=CC=CC(=C2)C(=O)O
69404178	C1=CC(=CC2=C1C=CN2)CC(C(=O)O)N
69419747	C1=CC=C(C=C1)COC(C(=O)O)NC2=CC=CC=C2
69793823	CCN(CC)C1=CC=C(C=C1)C(=O)NC(CC(C)C)C(=O)NC2C(OCC2=C)C
68784217	CC(C(C)NC1=CC2=C(C=C1)N=CS2)C(=O)O
69110221	CC1=CC=C(C=C1)CNCC(=O)NC(CCCCN)C(=O)O
69110222	CC1=CC=C(C=C1)CNCC(=O)NC(CCCCN)C(=O)O
69215559	C1=CC=C(C=C1)C(=O)C2=CC(=O)N2
73901342	COC1=CC=CC(=C1)CC(C(=O)O)NC(=O)C2=CN=CC=C2
73901491	C1=CC=C2C=C(C=CC2=C1)CC(C(=O)O)NC(=O)C3=CC=NC=C3
71669952	C=CCNC(=O)COC(=O)C1=CC(=CC=C1)N
72012536	CNC(=O)CCN(CC1CC1)CC2=CC=C(C=C2)F
72040335	C1CC1C(C2CC2)NC(=O)CNC3=CC=C(C=C3)C(=O)NCCCO
72055392	CNC(=O)CN(C1=CC=CC=C1C(=O)NC)C(=O)C=CC2=CC=C(C=C2)Cl
73924200	COC(=O)C(CC1=CC=C(C=C1)C#N)NC(=O)C2=CN=CC=C2
73912149	COC1=CC=CC(=C1)CC(C(=O)O)NC(=O)C2=CN=CC=C2
73912294	C1=CC=C2C=C(C=CC2=C1)CC(C(=O)O)NC(=O)C3=CC=NC=C3
73933619	COC(=O)C(CC1=CC=C(C=C1)C#N)NC(=O)C2=CN=CC=C2
72322390	COC1=CC=C(C=C1)C(C(=O)OC2CCCC2)N
72910227	CN(CC1=CC=CS1)C(C2=CC(=CC=C2)O)C(=O)O
62037711	CCC1=CC=C(C=C1)C(=O)CN(CC)CC2=CC=CS2
62052284	CCN(CC1=CC=NC=C1)CC(=O)NC(C(C)C)C(=O)C
61945748	CCNC(CSC1=CC=CC(=C1)C)C(=O)O
61949416	CCOC(=O)CCN(C)C1=CC=C(C=C1)C#N
61952375	CCOC(=O)C(C)(CCOC1=CC=CC(=C1)CO)N
61953631	CCOC(=O)C(C)(COC1=CC=CC(=C1)CO)N
61954187	CCOC(=O)C(COC1=CC=C(C=C1)C)N
62402419	CCCNC(=O)CN(C)C(=O)CC1=CC=C(C=C1)C#N
62402442	CNC(=O)C1CCCCN1C(=O)CC2=CC=C(C=C2)C#N
62404367	CCN(CC(=O)NC(C)C)C(=O)CC1=CC=C(C=C1)C#N
62405095	CCCN(CC(=O)NC)C(=O)CC1=CC=C(C=C1)C#N
62612140	CCCN(CCC)CCC(=O)C1=CC=C(C=C1)C
62612143	CCCN(CC)CCC(=O)C1=CC=C(C=C1)C
62612963	CCCCN(CC)CCC(=O)C1=CC=C(C=C1)C
61931994	CCOC(=O)C(COC1=CC=CC(=C1)C)NC
61841185	CCNC(=O)CN(CC)C(=O)C(CC1=CC=CC=C1)CN
61861419	CN(C)C(=O)CCNC(=O)C(CC1=CC=CC=C1)CN
62115836	C1=CC=C(C=C1)CN(CCO)C2=CC=NC=C2
62141104	C1=CC=C(C=C1)CNC(=O)CNCCN
62170044	CCNC(=O)CNC(=O)C1=CC=C(C=C1)NC
62232061	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC(=O)O
62275547	C1=CC=C(C=C1)CNC(=O)CNCCCN
62331220	CC1CCN(C(C1)C)C(=O)CNC(=O)C2=CC=C(C=C2)N
62352503	COC1=CC=C(C=C1)C(C(=O)O)NCC=C
62353510	COC(=O)C(C1=CC=C(C=C1)C2=CC=CC=C2)NCC#C
62695261	COC1=CC=C(C=C1)COC(=O)C(C2CC2)N
62698656	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)N)N
62698657	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)N)N
62729154	C1=CC=C(C=C1)CN(CCO)C(=O)C2=CN=CN2
62799283	C1=CC=C(C=C1)CNC(=O)CNC(=O)CC2=CSC(=N2)N
62799948	CNC(=O)C1=CC=C(C=C1)NC(=O)CC2=CSC(=N2)N
61650913	CC1=CC(=CC(=C1)C(CO)NCC2=CC=CS2)C
61487456	COCCNC(=O)CN(CC1=CC=C(C=C1)N)CC(=O)N
61560384	CCNC(=O)CN(C)CC(=O)NC1=CC=C(C=C1)C(=S)N
61560763	CCNC(=O)CN(C)C1=CC=C(C=C1)CO
61351221	CC1=CC=C(C=C1)NC(=O)CN(C)CCN
61175505	C1CN(CCN1)C(=O)CNC(=O)C2=CC=C(C=C2)O
61175506	C1CN(CCN1)C(=O)CNC(=O)C2=CC=C(C=C2)I
61176262	C1CN(CCN1)C(=O)CNC(=O)C2=CC=C(C=C2)Br
61300907	COC(=O)C(CC1=CC=C(C=C1)OCC2=CN=CC=C2)N
64525214	C1=CC=C(C(=C1)C(=O)N)NC(=O)C2=CC(=NN2)N
64565418	COC(=O)C(CNC1=CC=C(C=C1)C#N)C2=CC=CC=C2
63118044	CCOC(=O)C(C)NC(=O)C1=CC2=C(N1)C(=CC=C2)N
63118066	CCOC(=O)CN(C)C(=O)C1=CC2=C(N1)C(=CC=C2)N
63184610	C1=CC=C(C=C1)C(CO)NC(=O)C2=COC=C2
63217405	CC1(CCCN1C(=O)CNC(=O)C2=CC=C(C=C2)N)C
63484438	CCCCN(CCCC)CCC(=O)C1=CC=C(C=C1)C
63566132	CCCC1=CC=C(C=C1)C(=O)CN(CC)CC2=CC=CS2
62838547	CCNC(C)CC(=O)N(CC(=O)O)C1=CC=C(C=C1)C
62861697	CN(CC1CCC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
62971959	CCCCOC(=O)CN(C)C1=CC=C(C=C1)C#N
62981351	CN(CC(=O)C1=CC=CS1)C2=CC=CC(=C2)C#N
63041032	CCOC(=O)C(CCOC1=CC=CC(=C1)C)NC
63041349	CCOC(=O)C(CCOC1=CC=C(C=C1)C)N
63748229	C1=CC(=CC2=C1C=CN2)C(=O)NCC(=O)NCC(=O)O
63956228	CCC1=CC=C(C=C1)C(=O)CN(CC)CC2CC2
63956638	CCCC1=CC=C(C=C1)C(=O)CN(CC)CC2CC2
64003414	CCC(CC1CC1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
64083131	CC1=CC=C(C=C1)C(=O)CN(C)CCNC
64142914	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)O)NC=O
64143874	C1=CC=C(C=C1)COC(=O)NC(CC(=O)O)C2=CSC=C2
64144973	C1=CC=C2C(=C1)C(=CS2)C(CC(=O)O)NC=O
63588886	CCCNC(=O)CNC(=O)CC1=CC=C(C=C1)CN
63589240	CN(CC(=O)NC1CC1)C(=O)CC2=CC=C(C=C2)CN
63589437	CN(CC(=O)NCCOC)C(=O)CC1=CC=C(C=C1)CN
63589618	CNC(=O)CCNC(=O)CC1=CC=C(C=C1)CN
63590156	CCCNC(=O)CCNC(=O)CC1=CC=C(C=C1)CN
63656917	CN(CC1CCCC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
63661045	C1CC(=O)NCC1NC(=O)CNC(=O)C2=CC=C(C=C2)N
63692155	CCN(CCOCC)C(=O)CNC(=O)C1=CC=C(C=C1)N
60304777	C1=CC=C(C=C1)C(C(=O)NC2=CC=NN2)NC(=O)CC3=CNC4=C3C=CC(=C4)Cl
60325195	CCC1=CC=C(C=C1)C2=NOC(=N2)CNC3=CC=CC=C3C(=O)NCCC(=O)N
60331702	CC1=CC(=CC=C1)NC(=O)C2CSCN2C(=O)CCC3=CC=C(C=C3)Cl
60356188	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CC=C2)CC3=CC=CC=C3
60386200	C1=CC=C(C=C1)CCNC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CS3
60470470	CN(C)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C2=CC=CC=C2)C3=CC=CC=N3
61002900	CCOC1=CC=C(C=C1)C(C(=O)O)NCC2=CC=CS2
61014419	C1=CC=C(C=C1)CN(CCN)CC(=O)NC(=O)N
61021536	CC1=C(C=NN1)CNC(=O)CNC(=O)C2=CC=C(C=C2)N
60547176	CCOC(=O)CNC(=O)CNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
60625420	COCCCNC(=O)COC(=O)C1=CC=C(C=C1)N
60646587	CCNC(=O)CN(C)CC1=CC=C(C=C1)Br
60649751	CCCC1=CC=C(C=C1)C(=O)CN(CCC)CC2CC2
60655354	CCN(CCO)C(=O)CNC(=O)C1=CC=C(C=C1)C
60665408	CCCCNC(=O)COC(=O)C1=CC(=CC=C1)N
60665414	CCCNC(=O)COC(=O)C1=CC(=CC=C1)N
60668344	CCN(CC)C1=CC=C(C=C1)C(=O)NCC(=O)N
60671186	CCCCNC(=O)CNCC1=CC=C(C=C1)Cl
60672320	CCCCNC(=O)CNCC1=CC=C(C=C1)F
60686554	C1=CC=C(C=C1)C(=O)NC(=O)CN(CCO)CCO
60712129	CN1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)N
60805606	CCN(CC(=O)NC1=CC=C(C=C1)C)C2CCNCC2
60826713	CCN(CC)C1=CC=C(C=C1)C(=O)N(CC(=O)O)C2CC2
60847308	C1=CN(N=C1)C2=CC=C(C=C2)NC(=O)CNC(=O)CN
60847393	COC1=CC2=C(C=C1)N=C(S2)NC(=O)CNC(=O)CN
60847631	C1CCN(CC1)C2=NC=C(C=C2)NC(=O)CNC(=O)CN
60848882	CCN(CC)C1=NC=C(C=C1)NC(=O)CNC(=O)CN
60851742	C1CCN(C1)C2=CC=C(C=C2)NC(=O)CNC(=O)CN
60903139	COC1=CC=C(C=C1)NC(=O)CNCCC2=CC=NC=C2
60937799	COC1=CC=C(C=C1)C2CCCN2C(=O)CNC(=O)CN
60964100	CCNC(=O)CN(C)C(=O)CC1=CC=C(C=C1)N
60971936	CC(C1=CC=NN1)NC2=CC=C(C=C2)C(=O)NCCO
60992268	COC1=C(C=C(C=C1)C(C(=O)O)NCC2=CC=CC=C2)O
60992294	CCOC(=O)C(C)(C1=CN=CC=C1)NC2=CC=C(C=C2)C
60992470	CCOC(=O)C(C1=CN=CC=C1)NC2=CC=C(C=C2)F
60994136	CCOC(=O)C(C1=CN=CC=C1)NC2=CC=C(C=C2)Br
60994226	CCOC(=O)C(C1=CN=CC=C1)NC2=CC=CC(=C2)C
60994602	CCOC(=O)C(C1=CN=CC=C1)NC2=CC=C(C=C2)Cl
89805546	C=COC1=CC=C(C=C1)CC(C(=O)O)N
89965219	C1=CC=C(C=C1)COC(=O)CNS(=O)(=O)O
90040141	C1=CC=C(C=C1)COC(=O)C(COC(F)F)N
90040144	C1=CC=C(C=C1)COC(=O)C(COC(F)F)N
90115666	C1=CC=C(C=C1)COC(=O)C(CCCO)C(N)O
91660896	C1CSCCN1C(=O)CNC(=O)C2=CC=C(C=C2)Br
91722058	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CC3=CC=CC=C3C=C2
91757681	COC(=O)C1CCCN1C2=CC=C(C=C2)C=O
92135029	COC(=O)C(CC1=CC=C(C=C1)C=C)N
92135030	COC(=O)C(CC1=CC=C(C=C1)C=C)N
92135032	COC(=O)C(CC1=CC=C(C=C1)C=C)N
92158352	COC1=CC=C(C=C1)CC(C(=O)OCCC2=CC=CC=C2)N
